여행ID,TRIP_ID,출발방문지ID,도착방문지ID,출발시간,도착시간,이동방법코드1,이동방법코드2
b_b003984,2209240005,,2209240005,,2022/09/24 15:30,15,
d_d012356,2211120003,,2211120003,,2022/11/12 15:30,1,
d_d006649,2210230001,2210230001,,2022/10/23 6:00,,,
c_c002517,2209240003,,2209240003,,2022/09/24 13:00,1,
c_c002221,2209280002,,2209280002,,2022/09/28 11:00,8,
d_d001655,2209250004,,2209250004,,2022/09/25 12:30,2,
a_a004958,2210010004,,2210010004,,2022/10/01 12:30,1,1
d_d000778,2209030007,,2209030007,,2022/09/03 19:30,15,
d_d006384,2211020008,,2211020008,,2022/11/02 20:00,13,
d_d002424,2210140004,,2210140004,,2022/10/14 16:00,2,
d_d009223,2210270005,,2210270005,,2022/10/27 12:30,1,
d_d002891,2210060002,,2210060002,,2022/10/06 11:30,2,15
d_d009270,2210290002,,2210290002,,2022/10/29 8:30,13,
a_a001689,2209240005,,2209240005,,2022/09/24 11:30,15,
d_d009609,2211010004,,2211010004,,2022/11/01 14:00,2,
d_d004418,2210150006,,2210150006,,2022/10/15 16:00,1,
d_d000236,2208180001,,2208180001,,2022/08/18 13:00,2,
d_d009245,2211030011,,2211030011,,2022/11/03 18:00,1,
d_d007611,2210290003,,2210290003,,2022/10/29 11:00,11,
d_d009123,2210280003,,2210280003,,2022/10/28 16:30,2,
a_a007031,2210260002,,2210260002,,2022/10/26 23:00,1,
d_d006400,2210300001,,2210300001,,2022/10/30 9:30,1,
d_d002547,2210050004,,2210050004,,2022/10/05 13:00,1,1
b_b015036,2211030001,,2211030001,,2022/11/03 3:30,1,
d_d001378,2209150005,,2209150005,,2022/09/15 20:30,15,
b_b002037,2208200001,2208200001,,2022/08/20 8:30,,,
d_d001967,2210110004,,2210110004,,2022/10/11 14:00,15,
d_d003634,2210140007,,2210140007,,2022/10/14 23:00,1,
d_d010671,2211010007,,2211010007,,2022/11/01 22:00,15,
d_d007548,2210290010,,2210290010,,2022/10/29 14:30,2,
d_d001641,2209240002,,2209240002,,2022/09/24 12:30,15,
d_d012269,2211100004,,2211100004,,2022/11/10 12:00,1,
d_d003212,2210180005,,2210180005,,2022/10/18 15:30,2,
d_d001443,2209250004,,2209250004,,2022/09/25 15:30,2,
d_d001590,2209240007,,2209240007,,2022/09/24 13:30,2,
d_d001843,2210070008,,2210070008,,2022/10/07 17:30,2,
d_d006711,2210230009,,2210230009,,2022/10/23 16:00,13,
d_d002271,2210230003,,2210230003,,2022/10/23 15:00,2,
d_d009718,2211020006,,2211020006,,2022/11/02 18:00,2,
d_d004390,2210100005,,2210100005,,2022/10/10 14:30,1,
d_d006007,2210180005,,2210180005,,2022/10/18 11:30,1,
d_d004031,2210160006,,2210160006,,2022/10/16 22:30,15,
d_d002869,2210210003,,2210210003,,2022/10/21 7:00,2,
d_d001439,2209280009,,2209280009,,2022/09/28 14:00,15,
d_d000787,2208210003,,2208210003,,2022/08/21 13:00,15,
d_d004703,2210170003,,2210170003,,2022/10/17 13:00,15,
d_d000373,2208250003,,2208250003,,2022/08/25 14:00,2,
d_d001655,2209230009,,2209230009,,2022/09/23 21:30,2,
d_d004356,2210210002,,2210210002,,2022/10/21 20:30,15,4
d_d001725,2210140001,,2210140001,,2022/10/14 10:30,15,
d_d001522,2209280007,,2209280007,,2022/09/28 20:30,2,
d_d001701,2210120002,,2210120002,,2022/10/12 18:00,2,
d_d010628,2211060002,,2211060002,,2022/11/06 15:00,1,
d_d001014,2208270004,,2208270004,,2022/08/27 14:00,13,
d_d000948,2209070001,,2209070001,,2022/09/07 12:00,5,
d_d001453,2210010010,,2210010010,,2022/10/01 18:00,2,
d_d000892,2209030005,,2209030005,,2022/09/03 15:00,2,
a_a001101,2208270008,,2208270008,,2022/08/27 20:30,2,2
d_d009175,2210290002,,2210290002,,2022/10/29 10:00,10,1
d_d011481,2211050009,,2211050009,,2022/11/05 19:30,4,
d_d007434,2210230003,,2210230003,,2022/10/23 14:00,1,1
a_a000734,2208230004,,2208230004,,2022/08/23 14:00,15,15
d_d003306,2210130001,,2210130001,,2022/10/13 11:30,10,15
c_c005624,2210080002,,2210080002,,2022/10/08 18:00,1,
d_d007084,2210230001,,2210230001,,2022/10/23 12:30,2,
d_d006232,2210260003,,2210260003,,2022/10/26 17:00,1,1
d_d002361,2210040006,,2210040006,,2022/10/04 14:30,2,
d_d002029,2210120001,,2210120001,,2022/10/12 9:30,2,
d_d009822,2211050002,,2211050002,,2022/11/05 23:30,9,12
d_d000178,2208260002,,2208260002,,2022/08/26 13:00,2,
d_d006712,2210200007,,2210200007,,2022/10/20 9:30,2,
d_d004802,2210230005,,2210230005,,2022/10/23 18:30,1,
d_d010328,2210310005,,2210310005,,2022/10/31 20:30,9,15
d_d002022,2210020006,,2210020006,,2022/10/02 14:30,1,
d_d010211,2210300002,,2210300002,,2022/10/30 12:30,2,
d_d000990,2208260002,,2208260002,,2022/08/26 12:30,2,
d_d001705,2209280004,,2209280004,,2022/09/28 12:30,2,
d_d000971,2209070006,,2209070006,,2022/09/07 20:00,2,
a_a005813,2210220004,,2210220004,,2022/10/22 18:30,1,
d_d004119,2210200004,,2210200004,,2022/10/20 19:00,1,
d_d001601,2209220004,,2209220004,,2022/09/22 20:30,13,
d_d009886,2210290004,,2210290004,,2022/10/29 18:00,12,
d_d001411,2209240007,,2209240007,,2022/09/24 16:00,2,
d_d004367,2210110007,,2210110007,,2022/10/11 14:30,13,
d_d000275,2208250001,,2208250001,,2022/08/25 15:30,15,
d_d012304,2211110001,2211110001,,2022/11/11 12:00,,,
d_d002137,2209300009,,2209300009,,2022/09/30 18:00,2,
d_d002878,2210200007,,2210200007,,2022/10/20 20:30,1,
d_d002611,2210010003,,2210010003,,2022/10/01 14:30,9,
d_d000181,2208210003,,2208210003,,2022/08/21 13:30,2,
d_d010750,2211060005,,2211060005,,2022/11/06 20:30,15,
d_d004703,2210160002,,2210160002,,2022/10/16 16:00,1,
d_d001586,2209280004,,2209280004,,2022/09/28 20:30,9,
d_d010344,2211010012,,2211010012,,2022/11/01 19:00,2,
d_d001531,2209250003,,2209250003,,2022/09/25 9:30,2,
d_d002419,2210040008,,2210040008,,2022/10/04 18:00,2,
d_d000263,2208220005,,2208220005,,2022/08/22 10:30,15,
d_d002126,2210220008,,2210220008,,2022/10/22 18:30,4,
d_d004945,2210200005,,2210200005,,2022/10/20 22:00,9,5
d_d012442,2211090002,,2211090002,,2022/11/09 12:00,12,
d_d009485,2210280004,,2210280004,,2022/10/28 20:00,1,
d_d002976,2210150003,,2210150003,,2022/10/15 7:30,9,15
d_d001272,2209150004,,2209150004,,2022/09/15 18:00,9,
d_d002787,2210040003,,2210040003,,2022/10/04 14:00,9,16
d_d005437,2210150005,,2210150005,,2022/10/15 16:30,1,
d_d009371,2210290003,,2210290003,,2022/10/29 12:00,1,
d_d009066,2210290005,,2210290005,,2022/10/29 18:30,15,
d_d010492,2211050005,,2211050005,,2022/11/05 16:30,2,
d_d010442,2211070002,,2211070002,,2022/11/07 12:00,2,
d_d006715,2210290005,,2210290005,,2022/10/29 18:00,2,
d_d003807,2210210001,,2210210001,,2022/10/21 9:00,2,
d_d004065,2210150006,,2210150006,,2022/10/15 16:00,2,
d_d000223,2208220006,,2208220006,,2022/08/22 17:00,10,2
b_b005863,2210090008,,2210090008,,2022/10/09 19:00,15,
d_d001642,2210040007,,2210040007,,2022/10/04 21:00,4,
d_d009819,2211050004,,2211050004,,2022/11/05 15:00,2,
a_a003521,2210210001,,2210210001,,2022/10/21 11:00,1,
d_d001035,2209120007,,2209120007,,2022/09/12 15:00,2,
d_d004997,2210170004,,2210170004,,2022/10/17 14:00,2,
d_d007844,2210290001,,2210290001,,2022/10/29 7:00,15,
d_d001693,2210010004,,2210010004,,2022/10/01 14:00,2,
d_d000559,2208240003,,2208240003,,2022/08/24 20:30,9,
d_d002114,2209280008,,2209280008,,2022/09/28 17:00,2,15
a_a010147,2210240005,,2210240005,,2022/10/24 16:30,16,
d_d008987,2210280005,,2210280005,,2022/10/28 12:30,2,
d_d002183,2210120001,,2210120001,,2022/10/12 8:30,2,
d_d010576,2211020002,,2211020002,,2022/11/02 10:00,15,
b_b003797,2209250006,,2209250006,,2022/09/25 23:30,5,
d_d007518,2210310002,,2210310002,,2022/10/31 13:30,2,
d_d000265,2208290002,,2208290002,,2022/08/29 11:30,2,
d_d001805,2210050002,,2210050002,,2022/10/05 13:00,2,
a_a001746,2209250004,,2209250004,,2022/09/25 16:30,1,
d_d002447,2209300001,2209300001,,2022/09/30 5:30,,,
d_d000744,2209010004,,2209010004,,2022/09/01 8:30,11,15
d_d000774,2209020008,,2209020008,,2022/09/02 22:00,9,4
a_a002231,2209120001,2209120001,,2022/09/12 14:30,,,
d_d005896,2210150006,,2210150006,,2022/10/15 20:00,1,
d_d009017,2210280007,,2210280007,,2022/10/28 22:00,15,
d_d003096,2210060004,,2210060004,,2022/10/06 2:00,15,
d_d002782,2210170004,,2210170004,,2022/10/17 13:00,2,
d_d000473,2208200003,,2208200003,,2022/08/20 7:00,9,
d_d001504,2209260002,,2209260002,,2022/09/26 20:30,12,12
d_d001379,2209090005,,2209090005,,2022/09/09 17:00,15,
c_c004502,2210090001,,2210090001,,2022/10/09 14:30,1,1
d_d000545,2208210005,,2208210005,,2022/08/21 20:30,2,
b_b001752,2209030005,,2209030005,,2022/09/03 19:00,1,
d_d004195,2210120002,,2210120002,,2022/10/12 23:00,9,12
d_d006089,2210280004,,2210280004,,2022/10/28 14:30,2,
d_d002494,2210280002,,2210280002,,2022/10/28 10:00,2,
d_d000159,2208100003,,2208100003,,2022/08/10 20:30,15,
b_b004713,2209230005,,2209230005,,2022/09/23 18:00,1,
d_d003370,2210080004,,2210080004,,2022/10/08 2:00,15,15
d_d008211,2210310006,,2210310006,,2022/10/31 22:30,15,
d_d003231,2210090005,,2210090005,,2022/10/09 17:30,1,
d_d001585,2209290005,,2209290005,,2022/09/29 15:00,15,
d_d001846,2210280004,,2210280004,,2022/10/28 15:00,15,
d_d002000,2210270002,,2210270002,,2022/10/27 11:30,2,
d_d010315,2211020008,,2211020008,,2022/11/02 13:30,2,
d_d003472,2210280006,,2210280006,,2022/10/28 20:30,15,
d_d000033,2208050007,,2208050007,,2022/08/05 18:00,15,
d_d002223,2210090004,,2210090004,,2022/10/09 20:00,1,
d_d001580,2209220007,,2209220007,,2022/09/22 11:30,2,
d_d002494,2210270001,2210270001,,2022/10/27 9:30,,,
d_d004702,2210160008,,2210160008,,2022/10/16 17:30,1,
d_d003023,2210210008,,2210210008,,2022/10/21 23:00,9,5
d_d009350,2211050001,,2211050001,,2022/11/05 8:00,15,15
d_d002130,2210100002,,2210100002,,2022/10/10 14:00,2,15
d_d009090,2210290005,,2210290005,,2022/10/29 19:00,2,
d_d010225,2210300001,,2210300001,,2022/10/30 14:00,1,
a_a003533,2210160002,,2210160002,,2022/10/16 15:00,1,
d_d000293,2208220006,,2208220006,,2022/08/22 23:30,2,2
d_d004338,2210070008,,2210070008,,2022/10/07 16:00,1,
d_d008026,2210280007,,2210280007,,2022/10/28 16:00,2,
c_c006707,2210220001,2210220001,,2022/10/22 6:30,,,
a_a003264,2210040006,,2210040006,,2022/10/04 16:00,2,
d_d009605,2210310003,,2210310003,,2022/10/31 13:00,2,
d_d003152,2210070002,,2210070002,,2022/10/07 12:30,13,
d_d000209,2209030001,,2209030001,,2022/09/03 5:30,2,
d_d006739,2210250001,,2210250001,,2022/10/25 11:00,13,
d_d001391,2209250005,,2209250005,,2022/09/25 22:00,13,
d_d001967,2210120003,,2210120003,,2022/10/12 20:00,9,
d_d001879,2210310005,,2210310005,,2022/10/31 15:00,2,
d_d001699,2210110007,,2210110007,,2022/10/11 19:30,15,
d_d002259,2210200006,,2210200006,,2022/10/20 20:30,2,
d_d003411,2210090006,,2210090006,,2022/10/09 22:00,15,
d_d006666,2210230001,2210230001,,2022/10/23 3:30,,,
d_d004908,2210270001,,2210270001,,2022/10/27 15:00,9,12
d_d009222,2210300004,,2210300004,,2022/10/30 15:30,1,
d_d003620,2210070001,2210070001,,2022/10/07 12:00,,,
d_d000372,2208230006,,2208230006,,2022/08/23 4:30,13,15
d_d004506,2211040002,,2211040002,,2022/11/04 8:00,1,
d_d000214,2208280006,,2208280006,,2022/08/28 18:00,2,
d_d006191,2210220008,,2210220008,,2022/10/22 15:30,15,
d_d001544,2209300001,2209300001,,2022/09/30 13:00,,,
d_d003258,2210120012,,2210120012,,2022/10/12 18:00,15,15
d_d002891,2210040001,,2210040001,,2022/10/04 11:30,2,15
d_d001586,2210020002,,2210020002,,2022/10/02 13:00,2,
d_d010180,2211060003,,2211060003,,2022/11/06 16:00,13,
d_d009523,2211060002,,2211060002,,2022/11/06 9:30,2,
d_d001209,2209220011,,2209220011,,2022/09/22 16:00,2,
d_d003519,2210210007,,2210210007,,2022/10/21 18:00,2,
d_d000781,2208260001,,2208260001,,2022/08/26 7:30,1,10
c_c003064,2209240002,,2209240002,,2022/09/24 14:00,15,
d_d006734,2210180002,,2210180002,,2022/10/18 15:30,1,
d_d006036,2210290003,,2210290003,,2022/10/29 15:30,1,
d_d000045,2208290004,,2208290004,,2022/08/29 12:30,2,
d_d002979,2210100001,,2210100001,,2022/10/10 11:00,1,15
d_d007377,2210240009,,2210240009,,2022/10/24 19:00,4,4
d_d006312,2210180004,,2210180004,,2022/10/18 18:30,9,
d_d009933,2211010001,,2211010001,,2022/11/01 10:30,2,
d_d005403,2210130004,,2210130004,,2022/10/13 16:00,1,
d_d002015,2210150001,2210150001,,2022/10/15 11:30,,,
d_d011177,2211030002,,2211030002,,2022/11/03 8:30,13,15
d_d005789,2210260010,,2210260010,,2022/10/26 17:30,1,
d_d002267,2210070005,,2210070005,,2022/10/07 13:00,15,
d_d002522,2210120006,,2210120006,,2022/10/12 21:30,1,
d_d002494,2210270006,,2210270006,,2022/10/27 17:30,2,
d_d001160,2209280003,,2209280003,,2022/09/28 21:00,9,
d_d002247,2210080003,,2210080003,,2022/10/08 12:00,4,
d_d000640,2208280006,,2208280006,,2022/08/28 16:30,2,
d_d000276,2208210003,,2208210003,,2022/08/21 14:00,13,
d_d000724,2209080004,,2209080004,,2022/09/08 10:30,1,
d_d001984,2210170001,2210170001,,2022/10/17 13:00,,,
d_d000339,2209040002,,2209040002,,2022/09/04 10:30,4,
d_d002406,2210030001,,2210030001,,2022/10/03 12:00,15,
d_d009206,2210290006,,2210290006,,2022/10/29 20:30,15,
a_a014624,2211020005,,2211020005,,2022/11/02 18:30,1,
d_d002873,2210100007,,2210100007,,2022/10/10 20:30,1,
d_d005339,2210170007,,2210170007,,2022/10/17 15:00,9,
d_d002264,2210210007,,2210210007,,2022/10/21 20:00,15,
d_d001434,2209150006,,2209150006,,2022/09/15 19:30,2,
a_a002540,2209260001,,2209260001,,2022/09/26 13:30,1,
d_d000451,2208200009,,2208200009,,2022/08/20 15:30,2,
d_d003876,2210070001,2210070001,,2022/10/07 15:30,,,
d_d000498,2209070003,,2209070003,,2022/09/07 16:30,2,
d_d001087,2209010007,,2209010007,,2022/09/01 21:30,2,
d_d007184,2210220004,,2210220004,,2022/10/22 15:00,2,
d_d000343,2208260007,,2208260007,,2022/08/26 19:00,2,
d_d002004,2210190004,,2210190004,,2022/10/19 15:30,1,
d_d010750,2211070006,,2211070006,,2022/11/07 20:30,1,5
d_d007871,2210310005,,2210310005,,2022/10/31 19:00,2,
d_d001395,2209080011,,2209080011,,2022/09/08 21:00,1,
a_a003158,2210010002,,2210010002,,2022/10/01 12:30,10,
d_d011298,2211030001,,2211030001,,2022/11/03 12:00,1,
d_d000190,2208210001,,2208210001,,2022/08/21 11:30,1,15
d_d002004,2210190006,,2210190006,,2022/10/19 17:30,1,
d_d001278,2209260002,,2209260002,,2022/09/26 11:30,2,
d_d006232,2211010002,,2211010002,,2022/11/01 11:00,1,1
c_c001179,2208220006,,2208220006,,2022/08/22 21:30,4,
d_d002789,2210050001,2210050001,,2022/10/05 10:00,,,
d_d002220,2210200003,,2210200003,,2022/10/20 15:30,13,
b_b004030,2209290001,2209290001,,2022/09/29 9:00,,,
d_d009612,2211050003,,2211050003,,2022/11/05 12:30,15,15
d_d009068,2210310001,,2210310001,,2022/10/31 14:00,4,
d_d000412,2208260011,,2208260011,,2022/08/26 22:00,15,
a_a000606,2208280004,,2208280004,,2022/08/28 17:00,1,
d_d000729,2209070006,,2209070006,,2022/09/07 15:00,2,
d_d001164,2209160006,,2209160006,,2022/09/16 23:00,15,
d_d009933,2210310006,,2210310006,,2022/10/31 18:00,2,
d_d009311,2210300004,,2210300004,,2022/10/30 14:00,1,
d_d001432,2209120009,,2209120009,,2022/09/12 17:30,2,
d_d004982,2210240004,,2210240004,,2022/10/24 22:00,1,
d_d000537,2208260004,,2208260004,,2022/08/26 19:00,2,
d_d002358,2210280005,,2210280005,,2022/10/28 18:30,2,
d_d005935,2210140001,,2210140001,,2022/10/14 13:30,2,
d_d006006,2210250001,2210250001,,2022/10/25 15:00,,,
d_d001304,2209140001,,2209140001,,2022/09/14 10:00,4,
d_d004747,2210240002,,2210240002,,2022/10/24 12:00,1,
d_d001967,2210100001,,2210100001,,2022/10/10 8:00,2,
d_d004976,2210090004,,2210090004,,2022/10/09 13:00,2,2
d_d005983,2210170005,,2210170005,,2022/10/17 20:30,13,
d_d004453,2210130005,,2210130005,,2022/10/13 16:30,2,
a_a002976,2210210003,,2210210003,,2022/10/21 18:30,2,
a_a002744,2210010004,,2210010004,,2022/10/01 1:30,1,
d_d000357,2208220005,,2208220005,,2022/08/22 14:00,2,
d_d000141,2208150006,,2208150006,,2022/08/15 14:30,15,
d_d002616,2210100007,,2210100007,,2022/10/10 12:30,2,
d_d000846,2209040002,,2209040002,,2022/09/04 13:30,1,
d_d000537,2208240002,,2208240002,,2022/08/24 11:30,2,
d_d000161,2208310001,,2208310001,,2022/08/31 12:00,15,
d_d001665,2210030004,,2210030004,,2022/10/03 13:30,2,16
d_d000966,2208250002,,2208250002,,2022/08/25 11:30,2,
d_d002148,2210230002,,2210230002,,2022/10/23 19:00,2,
d_d007793,2210250007,,2210250007,,2022/10/25 17:30,4,
d_d010399,2211090006,,2211090006,,2022/11/09 21:30,15,
d_d007445,2210250004,,2210250004,,2022/10/25 16:30,5,15
a_a007081,2210100002,,2210100002,,2022/10/10 14:00,5,15
d_d004911,2210100002,,2210100002,,2022/10/10 12:00,2,
d_d011890,2211030004,,2211030004,,2022/11/03 14:30,1,
b_b000022,2208130004,,2208130004,,2022/08/13 17:30,1,
d_d010183,2211020002,,2211020002,,2022/11/02 14:00,2,10
d_d002317,2210120001,,2210120001,,2022/10/12 11:00,2,
d_d000274,2208260004,,2208260004,,2022/08/26 16:00,2,
d_d002345,2210140002,,2210140002,,2022/10/14 12:00,2,
d_d010736,2211050006,,2211050006,,2022/11/05 18:30,4,
d_d000435,2208260004,,2208260004,,2022/08/26 18:30,1,
d_d000437,2208250006,,2208250006,,2022/08/25 15:00,2,
d_d001288,2209240001,,2209240001,,2022/09/24 13:00,2,
d_d010172,2211070004,,2211070004,,2022/11/07 12:30,2,
d_d005747,2210130001,2210130001,,2022/10/13 3:30,,,
d_d001115,2209110002,,2209110002,,2022/09/11 11:00,2,
d_d002976,2210160007,,2210160007,,2022/10/16 23:30,15,
d_d003974,2210140004,,2210140004,,2022/10/14 17:00,2,
a_a000559,2208210004,,2208210004,,2022/08/21 13:30,1,
d_d002768,2210140010,,2210140010,,2022/10/14 20:00,15,
d_d010367,2211060003,,2211060003,,2022/11/06 12:00,1,1
d_d001353,2209150001,,2209150001,,2022/09/15 11:00,13,
d_d003784,2210120003,,2210120003,,2022/10/12 16:00,1,
d_d003062,2210040005,,2210040005,,2022/10/04 21:00,4,
d_d009123,2210270004,,2210270004,,2022/10/27 21:00,2,
d_d009969,2210290004,,2210290004,,2022/10/29 23:00,2,
d_d002416,2210160003,,2210160003,,2022/10/16 16:30,13,
d_d008070,2210280003,,2210280003,,2022/10/28 14:30,16,
d_d002780,2210260005,,2210260005,,2022/10/26 16:30,2,
d_d008008,2211060010,,2211060010,,2022/11/06 17:30,13,15
d_d004349,2210160007,,2210160007,,2022/10/16 22:00,15,
d_d007844,2210290007,,2210290007,,2022/10/29 15:30,10,
d_d009829,2211010003,,2211010003,,2022/11/01 16:00,9,5
d_d001402,2209190002,,2209190002,,2022/09/19 22:30,2,
d_d000260,2208190002,,2208190002,,2022/08/19 14:00,4,
d_d002821,2210180006,,2210180006,,2022/10/18 20:00,2,
d_d000130,2208180004,,2208180004,,2022/08/18 20:30,1,
d_d000842,2208300003,,2208300003,,2022/08/30 19:00,12,5
d_d002412,2210020004,,2210020004,,2022/10/02 13:00,2,
d_d000484,2208250005,,2208250005,,2022/08/25 22:00,1,
d_d002198,2210090005,,2210090005,,2022/10/09 14:00,2,
d_d003536,2210070006,,2210070006,,2022/10/07 14:00,15,
d_d000351,2208280002,,2208280002,,2022/08/28 13:00,2,
d_d006321,2210190004,,2210190004,,2022/10/19 14:30,14,
d_d002087,2210170003,,2210170003,,2022/10/17 13:30,2,
d_d009214,2210280007,,2210280007,,2022/10/28 20:30,2,
d_d003306,2210120005,,2210120005,,2022/10/12 19:00,15,
d_d003204,2210150002,,2210150002,,2022/10/15 13:00,12,
b_b008580,2210300005,,2210300005,,2022/10/30 16:30,1,
d_d006855,2210260002,,2210260002,,2022/10/26 13:00,13,
d_d002184,2210070011,,2210070011,,2022/10/07 17:00,2,
d_d011349,2211020002,,2211020002,,2022/11/02 10:30,2,2
b_b000786,2209070003,,2209070003,,2022/09/07 13:30,2,
d_d006714,2210300002,,2210300002,,2022/10/30 23:00,9,1
d_d002320,2210260002,,2210260002,,2022/10/26 10:30,15,
d_d010523,2211050004,,2211050004,,2022/11/05 15:30,5,13
d_d001391,2209230007,,2209230007,,2022/09/23 21:00,15,
d_d006278,2210180005,,2210180005,,2022/10/18 14:00,16,
c_c005490,2210220002,,2210220002,,2022/10/22 17:30,1,
a_a003547,2210020006,,2210020006,,2022/10/02 14:30,15,
d_d004449,2210270004,,2210270004,,2022/10/27 17:00,1,
d_d001794,2210050008,,2210050008,,2022/10/05 17:30,2,
b_b002796,2209020002,,2209020002,,2022/09/02 9:30,5,
d_d003290,2210090003,,2210090003,,2022/10/09 15:00,2,
d_d009099,2210270003,,2210270003,,2022/10/27 6:00,4,
d_d000187,2208300005,,2208300005,,2022/08/30 1:00,2,
d_d002402,2210050006,,2210050006,,2022/10/05 15:30,4,15
a_a004773,2210010004,,2210010004,,2022/10/01 14:30,1,
d_d011890,2211030005,,2211030005,,2022/11/03 16:30,1,
d_d000212,2208220004,,2208220004,,2022/08/22 13:30,16,
d_d001216,2209110003,,2209110003,,2022/09/11 13:30,2,
d_d005795,2210180004,,2210180004,,2022/10/18 13:00,1,
d_d010056,2211050008,,2211050008,,2022/11/05 20:30,15,
d_d002522,2210100008,,2210100008,,2022/10/10 14:30,4,
d_d000396,2208270004,,2208270004,,2022/08/27 18:00,2,
d_d006186,2210290004,,2210290004,,2022/10/29 15:30,1,
d_d011757,2211090003,,2211090003,,2022/11/09 15:30,15,
c_c000100,2208110001,2208110001,,2022/08/11 8:30,,,
d_d002678,2210210001,2210210001,,2022/10/21 11:00,,,
d_d001519,2210010003,,2210010003,,2022/10/01 18:00,1,
d_d011027,2211060002,,2211060002,,2022/11/06 12:00,15,
d_d005892,2210110008,,2210110008,,2022/10/11 17:00,2,
b_b011839,2210290002,,2210290002,,2022/10/29 13:00,1,
d_d000341,2208200001,,2208200001,,2022/08/20 19:00,2,
d_d000175,2208250004,,2208250004,,2022/08/25 17:30,2,
d_d002581,2210300001,,2210300001,,2022/10/30 9:00,1,
b_b005132,2210100004,,2210100004,,2022/10/10 12:30,1,
c_c004984,2210090003,,2210090003,,2022/10/09 12:30,1,
d_d000892,2209020001,2209020001,,2022/09/02 4:30,,,
d_d001984,2210180009,,2210180009,,2022/10/18 18:00,2,
d_d006778,2210220006,,2210220006,,2022/10/22 17:00,1,
b_b003052,2208190003,,2208190003,,2022/08/19 13:00,1,
d_d001818,2210140002,,2210140002,,2022/10/14 18:00,2,
d_d000799,2208260002,,2208260002,,2022/08/26 9:30,2,
c_c005490,2210230005,,2210230005,,2022/10/23 9:30,15,
d_d004138,2210170001,,2210170001,,2022/10/17 11:30,10,13
d_d007013,2210230001,,2210230001,,2022/10/23 11:30,15,
d_d000619,2209060002,,2209060002,,2022/09/06 18:00,9,
d_d001033,2208280001,2208280001,,2022/08/28 9:00,,,
d_d004823,2210210002,,2210210002,,2022/10/21 13:00,1,
d_d002456,2210170003,,2210170003,,2022/10/17 12:30,15,
d_d002267,2210090001,,2210090001,,2022/10/09 10:30,1,
d_d002348,2210120001,2210120001,,2022/10/12 9:00,,,
d_d000063,2208100001,,2208100001,,2022/08/10 11:00,2,
d_d000895,2209030001,,2209030001,,2022/09/03 11:00,2,
d_d010575,2211050001,,2211050001,,2022/11/05 21:30,2,
d_d001617,2210010002,,2210010002,,2022/10/01 11:00,13,
d_d010548,2211030002,,2211030002,,2022/11/03 21:30,5,9
d_d001588,2209240006,,2209240006,,2022/09/24 15:30,2,
d_d010735,2211040008,,2211040008,,2022/11/04 18:00,15,
c_c000618,2209040001,,2209040001,,2022/09/04 18:30,1,
