방문자ID,여행ID,진행순서,방문지명,방문시작일자,방문종료일자,도로명주소,지번주소,X좌표,Y좌표,도로명코드,지번코드,POI_ID,POI_NM,체류시간,방문자유형코드,재방문여부,VISIT_CHC_REASON_CD,LODGING_TYPE_CD,만족도,재방문의향,추천의향,시군구코드
2210100002,d_d002503,23,탐탐56,2022-10-10,2022-10-10,제주특별자치도 제주시 구좌읍 상하도길 56,제주특별자치도 제주시 구좌읍 상도리 436,126.8664107,33.51582069,,,POI010000006VRXN8,TamTam56민박,60,24,Y,11,8,4,3,3,
2209010010,d_d000886,11,기운네흑돼지,2022-09-01,2022-09-01,제주특별자치도 서귀포시 서문로29번길 6,제주특별자치도 서귀포시 서귀동 321-3,126.5588537,33.24987043,,,,,60,11,N,2,,4,3,3,
2208220002,d_d000559,14,오리프,2022-08-22,2022-08-22,제주특별자치도 서귀포시 남원읍 태위로 255,제주특별자치도 서귀포시 남원읍 위미리 939-1,126.6744446,33.27537689,,,,,60,11,N,9,,4,4,5,
2210070003,d_d002308,5,만장굴,2022-10-07,2022-10-07,제주특별자치도 제주시 구좌읍 만장굴길 182,제주특별자치도 제주시 구좌읍 김녕리 3341-3,126.7693513,33.52793252,,,POI0100000075Y1PW,강릉역,60,2,N,2,,2,2,2,
2210240003,d_d002590,25,제주동문재래시장,2022-10-24,2022-10-24,제주특별자치도 제주시 관덕로14길 20,제주특별자치도 제주시 이도일동 1436-7,126.5260174,33.51158514,,,POI010000006VWNAQ,동문시장고객지원센터,30,4,Y,4,,4,4,4,
2208220003,d_d000326,17,해녀의부엌,2022-08-22,2022-08-22,제주특별자치도 제주시 구좌읍 해맞이해안로 2265,제주특별자치도 제주시 구좌읍 종달리 477-16,126.9123013,33.49777732,,,POI01000000ALD2U0,선주회사무실,150,3,N,7,,5,3,5,
2210270002,d_d003356,21,제주국제공항,2022-10-27,2022-10-27,제주특별자치도 제주시 공항로 2,제주특별자치도 제주시 용담2동 2002,126.492769,33.50707896,,,,,60,9,Y,6,,5,5,5,
2210120006,d_d003671,6,스타벅스 서귀포올레점,2022-10-12,2022-10-12,제주특별자치도 서귀포시 중정로 69,제주특별자치도 서귀포시 서귀동 274-6,126.5637174,33.24827277,,,,,30,11,N,9,,4,4,4,
2210100002,d_d002642,17,송악산둘레길,2022-10-10,2022-10-10,,제주특별자치도 서귀포시 대정읍 상모리,126.2930752,33.19682324,,,,,90,2,Y,4,,5,5,5,
2210300006,d_d002397,33,김포국제공항 국내선,2022-10-30,2022-10-30,서울 강서구 하늘길 112,서울 강서구 공항동 1373,126.8028655,37.55894903,,,,,0,9,Y,7,,4,4,4,
2211030007,d_d010496,7,우리 승마장,2022-11-03,2022-11-03,제주특별자치도 서귀포시 성산읍 중산간동로 4517,제주특별자치도 서귀포시 성산읍 삼달리 2254-9,126.8124787,33.38685668,,,POI01000000B305HW,우리승마장,30,5,N,9,,3,3,3,
2209020005,d_d000530,5,제주동문시장,2022-09-02,2022-09-02,제주특별자치도 제주시 동문로 16,제주특별자치도 제주시 일도일동 1148-2,126.5283034,33.51278396,,,POI010000006VWMBQ,동문시장,60,4,N,6,,3,5,4,
2209140004,d_d001294,13,목장카페 밭디,2022-09-14,2022-09-14,제주특별자치도 서귀포시 표선면 번영로 2486,제주특별자치도 서귀포시 표선면 성읍리 2867,126.7722168,33.40789977,,,POI01000000B32K95,조랑말타운승마장,90,11,N,2,,5,5,5,
2210280008,d_d006689,2,김포국제공항 국내선,2022-10-28,2022-10-28,서울 강서구 하늘길 112,서울 강서구 공항동 1373,126.8028655,37.55894903,,,,,30,9,N,6,,4,4,4,
2210220004,d_d005975,6,화조원,2022-10-22,2022-10-22,제주특별자치도 제주시 애월읍 애원로 804,제주특별자치도 제주시 애월읍 납읍리 58,126.3719794,33.41112841,,,POI01000000B34E5X,화조원,90,13,N,1,,4,3,3,
2209240005,d_d001278,5,라마다제주시티호텔,2022-09-24,2022-09-25,제주특별자치도 제주시 중앙로 304,제주특별자치도 제주시 이도이동 1025-8,126.5342941,33.49350354,,,POI0100000078R73C,라마다호텔제주,120,24,N,6,1,4,3,3,
2209210002,d_d001247,27,한림공원,2022-09-21,2022-09-21,제주특별자치도 제주시 한림읍 한림로 300,제주특별자치도 제주시 한림읍 협재리 2487,126.2401849,33.38919042,,,POI01000000ALC6KT,한림공원,90,1,N,1,,4,4,5,
2209010009,d_d000458,31,제주국제공항,2022-09-01,2022-09-01,제주특별자치도 제주시 공항로 2,제주특별자치도 제주시 용담2동 2002,126.492769,33.50707896,,,,,60,9,N,11,,4,4,4,
2210280001,d_d008135,1,집,2022-10-28,2022-10-28,,,,,,,,,,21,,,,,,,41271
2210180005,d_d003474,4,레인보우모빌리티,2022-10-18,2022-10-18,제주특별자치도 제주시 오일장서길 68,제주특별자치도 제주시 도두일동 2159-1,126.4720167,33.49756885,,,,,30,12,N,8,,4,4,4,
2210160004,d_d006185,20,사계바다 제주산방산점,2022-10-16,2022-10-16,제주특별자치도 서귀포시 안덕면 형제해안로 26,제주특별자치도 서귀포시 안덕면 사계리 2147-13,126.3037979,33.22787414,,,,,120,11,N,2,,5,4,4,
2208170001,b_b001056,1,집,2022-08-17,2022-08-17,,,,,, ,POI01000000BGEJ4O,강내태암수정아파트,,21,,,,,,,43113
2211030006,d_d009403,12,중문색달해수욕장,2022-11-03,2022-11-03,,제주특별자치도 서귀포시 색달동 3039,126.4114987,33.24503815,,,POI01000000EBRYW6,중문색달해수욕장,60,1,N,9,,5,5,5,
2210240004,d_d002483,10,너와의첫여행,2022-10-24,2022-10-24,제주특별자치도 제주시 애월읍 장소로 16,제주특별자치도 제주시 애월읍 장전리 1132-1,126.3845398,33.45063789,,,,,120,13,N,2,,5,5,5,
2210290009,d_d009157,21,부영2단지아파트,2022-10-29,2022-10-30,제주특별자치도 제주시 우평로 318,제주특별자치도 제주시 외도일동 560-2,126.4327971,33.48509876,,,POI01000000C29YP6,외도2차부영아파트/209동,180,22,,,,,,,
2210220007,a_a008642,7,아매네,2022-10-22,2022-10-22,인천 강화군 길상면 해안남로 471,인천 강화군 길상면 선두리 1061-3,126.510042,37.59905039,,,,,60,11,N,2,,5,5,5,
2208260004,d_d000552,21,용머리해안,2022-08-26,2022-08-26,,제주특별자치도 서귀포시 안덕면 사계리,126.3147366,33.23165676,,,,,60,1,N,1,,4,3,4,
2209230005,d_d001658,5,유드림마트 함덕점,2022-09-23,2022-09-23,신북로 551,,126.6684922,33.54125278,,,POI01000000EG5LUA,유드림식자재마트,60,10,Y,4,,4,4,4,50110
2210210002,d_d006839,2,김포국제공항 국내선,2022-10-21,2022-10-21,서울 강서구 하늘길 112,서울 강서구 공항동 1373,126.8028655,37.55894903,,,,,90,9,Y,11,,5,5,5,
2211030002,d_d010383,35,메리밀,2022-11-03,2022-11-03,제주특별자치도 서귀포시 남원읍 남태해안로 118,제주특별자치도 서귀포시 남원읍 남원리 128-9,126.7183551,33.27738205,,,POI010000006W8R2Z,남원어촌종합관,30,11,N,2,,4,3,3,
2210260007,d_d004908,11,함덕해수욕장,2022-10-26,2022-10-26,제주특별자치도 제주시 조천읍 조함해안로 525,제주특별자치도 제주시 조천읍 함덕리 1004-10,126.6692389,33.54306157,,,POI0100000078KLO4,샤워실,30,1,N,1,,5,5,5,
2211070004,d_d004697,4,창꼼,2022-11-07,2022-11-07,,제주특별자치도 제주시 조천읍 북촌리 403-9,126.7000025,33.55294203,,,,,30,1,N,1,,2,1,2,
2210120006,d_d003989,12,베어포레스트,2022-10-12,2022-10-12,제주특별자치도 서귀포시 안덕면 사계남로56번길 11-1,제주특별자치도 서귀포시 안덕면 사계리 2335-7,126.2965517,33.22607703,,,,,60,24,N,7,8,5,5,5,
2210290011,d_d004165,11,하니하우스 신촌리,2022-10-29,2022-10-29,제주특별자치도 제주시 조천읍 신촌서5길 94,제주특별자치도 제주시 조천읍 신촌리 2349-1,126.6160966,33.53651413,,,POI01000000B33VHP,하니하우스,180,24,N,7,3,5,5,5,
2210150012,d_d002087,12,애월농협하나로마트,2022-10-15,2022-10-15,제주특별자치도 제주시 애월읍 애원로 41,제주특별자치도 제주시 애월읍 애월리 1400-1,126.3223364,33.46049333,,,POI010000006W1188,하르방,30,10,N,6,,3,3,3,
2210220003,d_d003563,2,김포국제공항 국내선,2022-10-22,2022-10-22,서울 강서구 하늘길 112,서울 강서구 공항동 1373,126.8028655,37.55894903,,,,,60,9,Y,6,,3,4,4,
2211060001,d_d003572,9,모리커피 서귀포혁신도시점,2022-11-06,2022-11-06,제주특별자치도 서귀포시 대청로25번길 4,제주특별자치도 서귀포시 강정동 208-1,126.5026492,33.25273562,,,POI0100000078T9W9,아래가정한의원,30,11,N,1,,5,5,5,
2208250001,d_d000196,22,파리바게뜨 제주공항렌터카하우스점,2022-08-25,2022-08-25,,제주특별자치도 제주시 용담이동 1999-8,126.4919499,33.50469721,,,,,90,11,Y,4,,4,4,4,
2210080006,d_d003446,6,모레기동타잔,2022-10-08,2022-10-08,제주특별자치도 서귀포시 배낭골로21번길 13,제주특별자치도 서귀포시 상효동 1391-1,126.5917326,33.2916641,,,,,60,11,Y,4,,4,3,4,
2210190007,d_d004961,22,푸르다오션펜션,2022-10-19,2022-10-19,제주특별자치도 제주시 한림읍 월령3길 39-5,제주특별자치도 제주시 한림읍 월령리 330-1,126.2163936,33.37942164,,,POI010000006VWMBQ,동문시장,30,24,N,2,3,5,4,4,
2210120004,d_d004849,31,새빌,2022-10-12,2022-10-12,제주특별자치도 제주시 애월읍 평화로 1529,제주특별자치도 제주시 애월읍 봉성리 4554,126.3629702,33.36431115,,,,,30,11,N,9,,5,5,5,
2210020005,d_d002096,10,광치기해변,2022-10-02,2022-10-02,,제주특별자치도 서귀포시 성산읍 고성리 224-33,126.9238966,33.45231691,,,,,30,1,N,2,,4,4,4,
2208230006,d_d000263,12,협재해수욕장,2022-08-23,2022-08-23,제주특별자치도 제주시 한림읍 한림로 329-10,제주특별자치도 제주시 한림읍 협재리 2447,126.2391575,33.39386608,,,,,60,1,Y,11,,4,4,4,
2209300002,d_d001523,4,이호테우등대,2022-09-30,2022-09-30,,제주특별자치도 제주시 이호일동,126.4519614,33.50179497,,,,,30,1,N,3,,4,5,5,
2211060005,d_d009683,26,집,2022-11-06,2022-11-07,,,,,,,POI01000000C0QXC7,광교호반마을22단지아파트/2203,450,21,,,,,,,41117
2210040011,d_d002419,3,제주국제공항,2022-10-04,2022-10-04,제주특별자치도 제주시 공항로 2,제주특별자치도 제주시 용담2동 2002,126.492769,33.50707896,,,,,30,9,N,6,,5,5,5,
2210290004,d_d002940,3,모이라게,2022-10-29,2022-10-29,제주특별자치도 제주시 광양8길 1-4,제주특별자치도 제주시 이도이동 1772-4,126.5292848,33.49969388,,,,,150,11,N,2,,4,4,4,
2210090002,a_a003795,7,딤타오 청라점,2022-10-09,2022-10-09,인천 서구 청라한내로72번길 7-25,인천 서구 청라동 96-18,126.6306737,37.53259994,,,,,60,11,N,2,,4,4,4,
2211030002,d_d011384,12,바다다,2022-11-03,2022-11-03,제주특별자치도 서귀포시 대포로 148-15,제주특별자치도 서귀포시 대포동 2384,126.436715,33.23690685,,,,,90,11,N,2,,5,5,5,
2209290003,d_d001647,17,광치기해변,2022-09-29,2022-09-29,,제주특별자치도 서귀포시 성산읍 고성리 224-33,126.9238966,33.45231691,,,,,60,1,N,9,,5,5,5,
2210230007,d_d005416,6,은하감귤체험농장,2022-10-23,2022-10-23,제주특별자치도 서귀포시 안덕면 덕수서로 250,제주특별자치도 서귀포시 안덕면 덕수리 1700,126.3045516,33.27250104,,,POI01000000E8720R,충혼묘지,30,13,N,5,,3,3,3,
2209270002,d_d001240,12,신화테마파크,2022-09-27,2022-09-27,제주특별자치도 서귀포시 안덕면 신화역사로304번길 98,제주특별자치도 서귀포시 안덕면 서광리 산 35-20,126.3152821,33.30475888,,,POI01000000EHGEH2,제주신화월드테마파크,210,6,N,7,,3,3,3,
2210180005,d_d002105,6,황해식당,2022-10-18,2022-10-18,제주특별자치도 제주시 우정로 6,제주특별자치도 제주시 외도일동 418-9,126.4306871,33.49235408,,,,,60,11,N,2,,4,4,4,
2211050002,d_d010973,8,제주늘봄,2022-11-05,2022-11-05,제주특별자치도 제주시 고사마루길 6,제주특별자치도 제주시 노형동 2301,126.4716971,33.4796655,,,POI010000006W1J9R,제주늘봄,90,11,Y,1,,5,5,5,
2209250004,d_d001285,18,제주국제공항,2022-09-25,2022-09-25,,,126.492769,33.50707896,,,,,150,9,Y,6,,5,5,5,
2209130003,a_a002231,9,집,2022-09-13,2022-09-14,,,,,,,,,600,21,,,,,,,41135
2208210002,a_a000328,16,숙소,2022-08-21,2022-08-21,,,,,,,,,120,24,Y,11,8,3,3,3,28710
2209010002,d_d000895,2,엔제리너스 김해공항점,2022-09-01,2022-09-01,부산 강서구 공항진입로 108,부산 강서구 대저2동 2797,128.9488327,35.17030371,,,,,60,11,N,9,,4,5,5,
2210070001,d_d002744,1,집,2022-10-07,2022-10-07,,,,,,,POI01000000C26W8K,삼한힐파크/108동,,21,,,,,,,26320
2210210002,d_d005862,2,새별오름,2022-10-21,2022-10-21,,제주특별자치도 제주시 애월읍 봉성리 산 59-8,126.3577307,33.36627759,,,,,30,1,Y,4,,5,5,5,
2210280006,d_d007945,6,집,2022-10-28,2022-10-29,,,,,,5011010600,POI01000000C9L5JQ,에버리치B동,270,21,,,,,,,
2208240009,d_d001016,16,용눈이오름 주차장,2022-08-24,2022-08-24,,제주특별자치도 제주시 구좌읍 종달리 4650,126.8316087,33.46307048,,,,,30,9,N,2,,5,5,5,
2210310004,d_d009980,12,청담이상 제주시청점,2022-10-31,2022-10-31,제주특별자치도 제주시 신성로13길 13,제주특별자치도 제주시 이도이동 1768-2,126.5296798,33.4990832,,,,,180,11,N,11,,4,4,4,
2210110008,d_d004588,13,한담주차장,2022-10-11,2022-10-11,제주특별자치도 제주시 애월읍 애월로 12,제주특별자치도 제주시 애월읍 애월리 2454-1,126.3115731,33.45999676,,,,,120,9,N,9,,3,3,3,
2211050007,d_d009693,7,플레이스캠프제주,2022-11-05,2022-11-06,제주특별자치도 서귀포시 성산읍 동류암로 20,제주특별자치도 서귀포시 성산읍 고성리 297-1,126.918209,33.44994385,,,POI01000000B327N6,플레이스,300,24,N,2,4,4,3,3,
2209270004,d_d001418,49,톰톰카레,2022-09-27,2022-09-27,제주특별자치도 제주시 구좌읍 해맞이해안로 1112,제주특별자치도 제주시 구좌읍 평대리 2033-1,126.8373002,33.53731606,,,,,30,11,N,3,,5,5,5,
2211020006,d_d010801,4,제주국제공항,2022-11-02,2022-11-02,제주특별자치도 제주시 공항로 2,제주특별자치도 제주시 용담2동 2002,126.492769,33.50707896,,,,,30,9,Y,6,,5,5,5,
2208050002,d_d000092,2,김포국제공항 국내선,2022-08-05,2022-08-05,서울 강서구 하늘길 112,서울 강서구 공항동 1373,126.8028655,37.55894903,,,,,60,9,Y,11,,4,3,3,
2211120003,d_d012374,2,렛츠런파크제주,2022-11-12,2022-11-12,제주특별자치도 제주시 애월읍 평화로 2144,제주특별자치도 제주시 애월읍 유수암리 1206,126.3980766,33.40824823,,,POI01000000EG4846,렛츠런파크제주,120,1,N,5,,4,5,4,
2211010003,d_d010433,2,김포국제공항 국내선,2022-11-01,2022-11-01,서울 강서구 하늘길 112,서울 강서구 공항동 1373,126.8028655,37.55894903,,,,,120,9,Y,6,,4,3,3,
2210250005,d_d006312,46,CASA블루,2022-10-25,2022-10-26,제주특별자치도 제주시 한림읍 일주서로 5556,제주특별자치도 제주시 한림읍 대림리 1403-2,126.2782899,33.42294348,,,POI0100000078LCNV,casa블루,330,24,Y,5,8,5,5,5,
2209120004,d_d001432,23,랜디스도넛 제주애월점,2022-09-12,2022-09-12,제주특별자치도 제주시 애월읍 애월로 27-1,제주특별자치도 제주시 애월읍 애월리 2471,126.3114282,33.46117162,,,,,30,11,N,2,,2,2,1,
2208200008,a_a000967,8,영종진공원,2022-08-20,2022-08-20,,인천 중구 중산동 1952-5,126.5775609,37.49047503,,,,,30,1,N,9,,4,4,4,
2210150003,d_d001872,2,F45 광교,2022-10-15,2022-10-15,경기 수원시 영통구 도청로89번길 30,경기 수원시 영통구 이의동 1348-3,127.0470247,37.28994776,,,POI010000006N2WM9,ERURITOWER,90,5,Y,4,,5,5,5,
2208230001,d_d000354,11,꿈꾸는바다펜션,2022-08-23,2022-08-24,제주특별자치도 제주시 도두항서길 65,제주특별자치도 제주시 도두일동 2618-12,126.4637396,33.50412842,,,,,150,24,N,2,3,5,5,5,
2210080005,d_d004247,4,새빌,2022-10-08,2022-10-08,제주특별자치도 제주시 애월읍 평화로 1529,제주특별자치도 제주시 애월읍 봉성리 4554,126.3629702,33.36431115,,,POI01000000EG7U8Z,새별헤이요목장,60,11,N,5,,3,3,4,
2209260001,d_d001765,6,미도식당,2022-09-26,2022-09-26,제주특별자치도 서귀포시 안덕면 사계남로216번길 11,제주특별자치도 서귀포시 안덕면 사계리 129-3,126.3094135,33.23243877,,,POI01000000BG6PTB,미도식당,60,11,N,2,,5,4,4,
2210110001,d_d002770,12,상춘재,2022-10-11,2022-10-11,제주특별자치도 제주시 조천읍 선진길 26,제주특별자치도 제주시 조천읍 선흘리 1829-11,126.7047441,33.45868406,,,,,60,11,N,1,,4,5,4,
2210280005,d_d006985,29,컴포즈커피 광주충장로점,2022-10-28,2022-10-28,광주 동구 충장로 103,,,,,,,,30,11,N,9,,4,4,4,29110
2208310001,d_d001087,1,집,2022-08-31,2022-08-31,,,,,, ,POI010000006KG3CH,반포자이아파트,,21,,,,,,,11650
2211050001,d_d010686,1,집,2022-11-05,2022-11-05,,,,,,4136011200,,,,21,,,,,,,
2208170004,d_d000014,19,신왕,2022-08-17,2022-08-17,제주특별자치도 서귀포시 성산읍 신양로 112,제주특별자치도 서귀포시 성산읍 고성리 205-6,126.9215241,33.43649394,,,,,60,11,N,2,,4,4,4,
2210280006,d_d001727,2,김포국제공항 국내선,2022-10-28,2022-10-28,서울 강서구 하늘길 112,서울 강서구 공항동 1373,126.8028655,37.55894903,,,,,60,9,Y,11,,5,5,5,
2210100006,d_d003925,20,청주국제공항,2022-10-10,2022-10-10,충북 청주시 청원구 내수읍 오창대로 980,충북 청주시 청원구 내수읍 입상리 88,127.4958529,36.72202246,,,POI01000000BSCGYP,서귀포시공영주차장,30,9,Y,6,,5,5,5,
2208200002,d_d000841,2,제주국제공항,2022-08-20,2022-08-20,제주특별자치도 제주시 공항로 2,제주특별자치도 제주시 용담2동 2002,126.492769,33.50707896,,,,,30,9,Y,6,,4,4,4,
2210190006,d_d002910,5,그리매,2022-10-19,2022-10-19,제주특별자치도 제주시 조천읍 남조로 2222,제주특별자치도 제주시 조천읍 와흘리 165-51,126.6606662,33.46367433,,,,,60,11,N,2,,4,5,4,
2209300002,a_a002774,2,을왕리짱구네,2022-09-30,2022-09-30,인천 중구 용유서로274번길 13,인천 중구 을왕동 701-2,126.3773201,37.44513052,,,POI01000000B5FVYK,짱구네,60,11,N,2,,5,5,5,
2209280004,d_d001514,4,제주국제공항,2022-09-28,2022-09-28,제주특별자치도 제주시 공항로 2,제주특별자치도 제주시 용담2동 2002,126.492769,33.50707896,,,,,30,9,Y,6,,5,5,5,
2210310006,d_d009484,6,애월역,2022-10-31,2022-10-31,,,,,,,,,90,11,N,5,,4,4,4,50110
2210110001,d_d005001,22,허니문하우스,2022-10-11,2022-10-11,제주특별자치도 서귀포시 칠십리로 228-13,제주특별자치도 서귀포시 토평동 511,126.5787127,33.24415532,,,,,60,11,N,1,,4,3,4,
2210080003,d_d002101,3,자구리문화예술공원,2022-10-08,2022-10-08,제주특별자치도 서귀포시 칠십리로 120-12,제주특별자치도 서귀포시 서귀동 6,126.5673829,33.24174695,,,,,60,1,N,2,,4,5,5,
2208270002,d_d001071,12,제주서귀포혁신도시엘에이치3단지아파트,2022-08-27,2022-08-27,제주특별자치도 서귀포시 서호중앙로 56-13,제주특별자치도 서귀포시 서호동 1615-3,126.5211902,33.25256224,,,,,270,22,,,,,,,
2208260004,d_d000097,37,놀놀 플레이그라운드 카페,2022-08-26,2022-08-26,제주특별자치도 제주시 구좌읍 비자림로 2228,제주특별자치도 제주시 구좌읍 평대리 3283-2,126.8068664,33.49457256,,,,,90,1,N,2,,5,5,5,
2210160001,d_d004431,12,제주곶자왈도립공원,2022-10-16,2022-10-16,제주특별자치도 서귀포시 대정읍 에듀시티로 178,제주특별자치도 서귀포시 대정읍 보성리 산 1,126.2736585,33.28318696,,,,,60,1,Y,4,,5,4,5,
2208290009,d_d000560,24,스테이도노,2022-08-29,2022-08-30,제주특별자치도 제주시 조천읍 와흘상서1길 4-4,제주특별자치도 제주시 조천읍 와흘리 1917-3,126.6338591,33.49472039,,,,,60,24,N,7,3,5,5,5,
2211040004,d_d010606,6,제주바다의선물,2022-11-04,2022-11-04,,,126.241151,33.3945949,,,,,30,10,Y,4,,4,4,4,50110
2209290001,d_d001850,13,고집돌우럭 중문점,2022-09-29,2022-09-29,제주특별자치도 서귀포시 일주서로 879,제주특별자치도 서귀포시 색달동 2351,126.4167048,33.25798111,,,,,60,11,N,5,,5,5,5,
2208240008,d_d000478,15,크린업24 구좌행원점,2022-08-24,2022-08-24,제주특별자치도 제주시 구좌읍 해맞이해안로 586,제주특별자치도 제주시 구좌읍 행원리 584-4,126.807177,33.55633075,,,,,30,10,N,6,,5,3,5,
2210300001,d_d005398,6,옛날옛적,2022-10-30,2022-10-30,제주특별자치도 서귀포시 성산읍 일주동로 4660,제주특별자치도 서귀포시 성산읍 온평리 486-1,126.8999957,33.4143366,,,,,60,11,Y,4,,4,4,4,
2210080007,b_b006115,7,거제생각속의집 장목점,2022-10-08,2022-10-09,경남 거제시 장목면 시방2길 38-2,경남 거제시 장목면 시방리 195-39,128.7113967,34.96490102,,,POI01000000BZ1L6Y,김녕해수욕장,360,24,N,2,3,4,4,4,
2210090006,d_d002389,14,함덕해수욕장,2022-10-09,2022-10-09,제주특별자치도 제주시 조천읍 조함해안로 525,제주특별자치도 제주시 조천읍 함덕리 1004-10,126.6692389,33.54306157,,,POI01000000B31QBC,성이시돌목장,30,1,N,5,,4,5,4,
2209090004,a_a001721,3,난정리 해바라기정원,2022-09-09,2022-09-09,,,,,,,,,30,7,N,1,,4,4,4,28710
2210170003,d_d002969,22,난산리다방,2022-10-17,2022-10-17,제주특별자치도 서귀포시 성산읍 난산로41번길 39-2,제주특별자치도 서귀포시 성산읍 난산리 1173-1,126.8678927,33.39894481,,,,,30,11,N,2,,5,4,5,
2210210005,d_d003534,14,코코마마 성산점,2022-10-21,2022-10-21,제주특별자치도 서귀포시 성산읍 일출로 258-11,제주특별자치도 서귀포시 성산읍 성산리 140-8,126.9343102,33.46099546,,,,,60,11,N,2,,4,4,4,
2209260002,d_d001278,15,새별오름,2022-09-26,2022-09-26,,제주특별자치도 제주시 애월읍 봉성리 산 59-8,126.3577307,33.36627759,,,,,60,1,N,2,,3,3,3,
2210210002,d_d003948,15,카멜리아힐,2022-10-21,2022-10-21,제주특별자치도 서귀포시 안덕면 병악로 166,제주특별자치도 서귀포시 안덕면 상창리 271,126.3700095,33.28963443,,,,,90,13,N,1,,5,5,5,
2208190007,d_d000584,6,수애기베이커리,2022-08-19,2022-08-19,제주특별자치도 서귀포시 대정읍 동일하모로98번길 48-59,제주특별자치도 서귀포시 대정읍 동일리 3132,126.2441952,33.22224286,,,,,90,11,N,2,,3,4,4,
2210080001,d_d002933,17,쇠소깍관광지,2022-10-08,2022-10-08,,제주특별자치도 서귀포시 하효동,126.6226425,33.25295565,,,,,60,13,N,1,,4,3,5,
2209240005,d_d001626,20,e편한세상시티인하대역오피스텔,2022-09-24,2022-09-25,인천 미추홀구 용정공원로83번길 43,인천 미추홀구 용현동 665-19,126.6475125,37.44731559,,,POI01000000BXW5NS,e편한세상시티인하대역,420,21,,,,,,,
2210310002,d_d008036,19,성산일출봉,2022-10-31,2022-10-31,제주특별자치도 서귀포시 성산읍 일출로 284-12,제주특별자치도 서귀포시 성산읍 성산리 78,126.9405375,33.45913497,,,POI01000000EHG9GW,성산일출봉,120,1,Y,4,,5,5,5,
2208140003,b_b000218,7,행남해안산책로,2022-08-14,2022-08-14,,경북 울릉군 울릉읍 도동리,130.9072707,37.48952623,,,,,90,7,Y,1,,5,5,5,
2210150003,d_d005426,27,김포국제공항 국내선,2022-10-15,2022-10-15,서울 강서구 하늘길 112,서울 강서구 공항동 1373,126.8028655,37.55894903,,,,,30,9,Y,6,,4,3,3,
