전체코드,시도코드,시군구코드,읍면동코드,리코드,시도명,시군구명,읍면도,리
4713010400,47,130,104,0,경상북도,경주시,성동동,
4713010500,47,130,105,0,경상북도,경주시,황오동,
4713010600,47,130,106,0,경상북도,경주시,노동동,
4713010700,47,130,107,0,경상북도,경주시,노서동,
4713010800,47,130,108,0,경상북도,경주시,성건동,
4713010900,47,130,109,0,경상북도,경주시,사정동,
4713011000,47,130,110,0,경상북도,경주시,황남동,
4713011100,47,130,111,0,경상북도,경주시,교동,
4713011200,47,130,112,0,경상북도,경주시,인왕동,
4713011300,47,130,113,0,경상북도,경주시,탑동,
4713011400,47,130,114,0,경상북도,경주시,충효동,
4713011500,47,130,115,0,경상북도,경주시,서악동,
4713011600,47,130,116,0,경상북도,경주시,효현동,
4713011700,47,130,117,0,경상북도,경주시,광명동,
4713011800,47,130,118,0,경상북도,경주시,동방동,
4713011900,47,130,119,0,경상북도,경주시,도지동,
4713012000,47,130,120,0,경상북도,경주시,남산동,
4713012100,47,130,121,0,경상북도,경주시,배반동,
4713012200,47,130,122,0,경상북도,경주시,구황동,
4713012300,47,130,123,0,경상북도,경주시,보문동,
4713012400,47,130,124,0,경상북도,경주시,황성동,
4713012500,47,130,125,0,경상북도,경주시,용강동,
4713012600,47,130,126,0,경상북도,경주시,동천동,
4713012700,47,130,127,0,경상북도,경주시,평동,
4713012800,47,130,128,0,경상북도,경주시,조양동,
4713012900,47,130,129,0,경상북도,경주시,시동,
4713013000,47,130,130,0,경상북도,경주시,시래동,
4713013100,47,130,131,0,경상북도,경주시,구정동,
4713013200,47,130,132,0,경상북도,경주시,마동,
4713013300,47,130,133,0,경상북도,경주시,하동,
4713013400,47,130,134,0,경상북도,경주시,진현동,
4713013500,47,130,135,0,경상북도,경주시,천군동,
4713013600,47,130,136,0,경상북도,경주시,신평동,
4713013700,47,130,137,0,경상북도,경주시,덕동,
4713013800,47,130,138,0,경상북도,경주시,암곡동,
4713013900,47,130,139,0,경상북도,경주시,황용동,
4713014000,47,130,140,0,경상북도,경주시,북군동,
4713014100,47,130,141,0,경상북도,경주시,손곡동,
4713014200,47,130,142,0,경상북도,경주시,율동,
4713014300,47,130,143,0,경상북도,경주시,배동,
4713014400,47,130,144,0,경상북도,경주시,석장동,
4713025000,47,130,250,0,경상북도,경주시,감포읍,
4713025021,47,130,250,21,경상북도,경주시,감포읍,대본리
4713025022,47,130,250,22,경상북도,경주시,감포읍,전동리
4713025023,47,130,250,23,경상북도,경주시,감포읍,전촌리
4713025024,47,130,250,24,경상북도,경주시,감포읍,나정리
4713025025,47,130,250,25,경상북도,경주시,감포읍,오류리
4713025026,47,130,250,26,경상북도,경주시,감포읍,노동리
4713025027,47,130,250,27,경상북도,경주시,감포읍,팔조리
4713025028,47,130,250,28,경상북도,경주시,감포읍,호동리
4713025029,47,130,250,29,경상북도,경주시,감포읍,감포리
4713025300,47,130,253,0,경상북도,경주시,안강읍,
4713025321,47,130,253,21,경상북도,경주시,안강읍,검단리
4713025322,47,130,253,22,경상북도,경주시,안강읍,사방리
4713025323,47,130,253,23,경상북도,경주시,안강읍,갑산리
4713025324,47,130,253,24,경상북도,경주시,안강읍,대동리
4713025325,47,130,253,25,경상북도,경주시,안강읍,근계리
4713025326,47,130,253,26,경상북도,경주시,안강읍,육통리
4713025327,47,130,253,27,경상북도,경주시,안강읍,노당리
4713025328,47,130,253,28,경상북도,경주시,안강읍,옥산리
4713025329,47,130,253,29,경상북도,경주시,안강읍,두류리
4713025330,47,130,253,30,경상북도,경주시,안강읍,하곡리
4713025331,47,130,253,31,경상북도,경주시,안강읍,강교리
4713025332,47,130,253,32,경상북도,경주시,안강읍,산대리
4713025333,47,130,253,33,경상북도,경주시,안강읍,안강리
4713025334,47,130,253,34,경상북도,경주시,안강읍,양월리
4713025335,47,130,253,35,경상북도,경주시,안강읍,청령리
4713025600,47,130,256,0,경상북도,경주시,건천읍,
4713025621,47,130,256,21,경상북도,경주시,건천읍,대곡리
4713025622,47,130,256,22,경상북도,경주시,건천읍,용명리
4713025623,47,130,256,23,경상북도,경주시,건천읍,신평리
4713025624,47,130,256,24,경상북도,경주시,건천읍,송선리
4713025625,47,130,256,25,경상북도,경주시,건천읍,천포리
4713025626,47,130,256,26,경상북도,경주시,건천읍,화천리
4713025627,47,130,256,27,경상북도,경주시,건천읍,모량리
4713025628,47,130,256,28,경상북도,경주시,건천읍,방내리
4713025629,47,130,256,29,경상북도,경주시,건천읍,조전리
4713025630,47,130,256,30,경상북도,경주시,건천읍,금척리
4713025631,47,130,256,31,경상북도,경주시,건천읍,건천리
4713025900,47,130,259,0,경상북도,경주시,외동읍,
4713025921,47,130,259,21,경상북도,경주시,외동읍,입실리
4713025922,47,130,259,22,경상북도,경주시,외동읍,모화리
4713025923,47,130,259,23,경상북도,경주시,외동읍,석계리
4713025924,47,130,259,24,경상북도,경주시,외동읍,녹동리
4713025925,47,130,259,25,경상북도,경주시,외동읍,냉천리
4713025926,47,130,259,26,경상북도,경주시,외동읍,제내리
4713025927,47,130,259,27,경상북도,경주시,외동읍,연안리
4713025928,47,130,259,28,경상북도,경주시,외동읍,개곡리
4713025929,47,130,259,29,경상북도,경주시,외동읍,활성리
4713025930,47,130,259,30,경상북도,경주시,외동읍,말방리
4713025931,47,130,259,31,경상북도,경주시,외동읍,죽동리
4713025932,47,130,259,32,경상북도,경주시,외동읍,구어리
4713025933,47,130,259,33,경상북도,경주시,외동읍,방어리
4713025934,47,130,259,34,경상북도,경주시,외동읍,괘릉리
4713025935,47,130,259,35,경상북도,경주시,외동읍,신계리
4713025936,47,130,259,36,경상북도,경주시,외동읍,문산리
4713025937,47,130,259,37,경상북도,경주시,외동읍,북토리
4713031500,47,130,315,0,경상북도,경주시,문무대왕면,
4713032000,47,130,320,0,경상북도,경주시,양남면,
4713033000,47,130,330,0,경상북도,경주시,내남면,
4713034000,47,130,340,0,경상북도,경주시,산내면,
4713035000,47,130,350,0,경상북도,경주시,서면,
4713036000,47,130,360,0,경상북도,경주시,현곡면,
4713037000,47,130,370,0,경상북도,경주시,강동면,
4713038000,47,130,380,0,경상북도,경주시,천북면,
4715000000,47,150,,,경상북도,김천시,,
4715010100,47,150,101,0,경상북도,김천시,감호동,
4715010200,47,150,102,0,경상북도,김천시,용두동,
4715010300,47,150,103,0,경상북도,김천시,모암동,
4715010400,47,150,104,0,경상북도,김천시,성내동,
4715010500,47,150,105,0,경상북도,김천시,평화동,
4715010600,47,150,106,0,경상북도,김천시,남산동,
4715010700,47,150,107,0,경상북도,김천시,황금동,
4715010800,47,150,108,0,경상북도,김천시,신음동,
4715010900,47,150,109,0,경상북도,김천시,교동,
4715011000,47,150,110,0,경상북도,김천시,삼락동,
4715011100,47,150,111,0,경상북도,김천시,문당동,
4715011200,47,150,112,0,경상북도,김천시,다수동,
4715011300,47,150,113,0,경상북도,김천시,백옥동,
4715011400,47,150,114,0,경상북도,김천시,부곡동,
4715011500,47,150,115,0,경상북도,김천시,지좌동,
4715011600,47,150,116,0,경상북도,김천시,덕곡동,
4715011700,47,150,117,0,경상북도,김천시,대광동,
4715011800,47,150,118,0,경상북도,김천시,응명동,
4715011900,47,150,119,0,경상북도,김천시,양천동,
4715012000,47,150,120,0,경상북도,김천시,율곡동,
4715025000,47,150,250,0,경상북도,김천시,아포읍,
4715025021,47,150,250,21,경상북도,김천시,아포읍,인리
4715025022,47,150,250,22,경상북도,김천시,아포읍,의리
4715025023,47,150,250,23,경상북도,김천시,아포읍,예리
4715025024,47,150,250,24,경상북도,김천시,아포읍,지리
4715025025,47,150,250,25,경상북도,김천시,아포읍,대신리
4715025026,47,150,250,26,경상북도,김천시,아포읍,봉산리
4715025027,47,150,250,27,경상북도,김천시,아포읍,제석리
4715025028,47,150,250,28,경상북도,김천시,아포읍,국사리
4715025029,47,150,250,29,경상북도,김천시,아포읍,송천리
4715025030,47,150,250,30,경상북도,김천시,아포읍,대성리
4715031000,47,150,310,0,경상북도,김천시,농소면,
4715032000,47,150,320,0,경상북도,김천시,남면,
4715034000,47,150,340,0,경상북도,김천시,개령면,
4715035000,47,150,350,0,경상북도,김천시,감문면,
4715036000,47,150,360,0,경상북도,김천시,어모면,
4715037000,47,150,370,0,경상북도,김천시,봉산면,
4715038000,47,150,380,0,경상북도,김천시,대항면,
4715039000,47,150,390,0,경상북도,김천시,감천면,
4715040000,47,150,400,0,경상북도,김천시,조마면,
4715041000,47,150,410,0,경상북도,김천시,구성면,
4715042000,47,150,420,0,경상북도,김천시,지례면,
4715043000,47,150,430,0,경상북도,김천시,부항면,
4715044000,47,150,440,0,경상북도,김천시,대덕면,
4715045000,47,150,450,0,경상북도,김천시,증산면,
4717000000,47,170,,,경상북도,안동시,,
4717010100,47,170,101,0,경상북도,안동시,삼산동,
4717010200,47,170,102,0,경상북도,안동시,서부동,
4717010300,47,170,103,0,경상북도,안동시,북문동,
4717010400,47,170,104,0,경상북도,안동시,명륜동,
4717010500,47,170,105,0,경상북도,안동시,신안동,
4717010600,47,170,106,0,경상북도,안동시,율세동,
4717010700,47,170,107,0,경상북도,안동시,옥정동,
4717010800,47,170,108,0,경상북도,안동시,신세동,
4717010900,47,170,109,0,경상북도,안동시,법흥동,
4717011000,47,170,110,0,경상북도,안동시,용상동,
4717011100,47,170,111,0,경상북도,안동시,동문동,
4717011200,47,170,112,0,경상북도,안동시,동부동,
4717011300,47,170,113,0,경상북도,안동시,운흥동,
4717011400,47,170,114,0,경상북도,안동시,천리동,
4717011500,47,170,115,0,경상북도,안동시,남부동,
4717011600,47,170,116,0,경상북도,안동시,남문동,
4717011700,47,170,117,0,경상북도,안동시,안흥동,
4717011800,47,170,118,0,경상북도,안동시,대석동,
4717011900,47,170,119,0,경상북도,안동시,옥야동,
4717012000,47,170,120,0,경상북도,안동시,광석동,
4717012100,47,170,121,0,경상북도,안동시,당북동,
4717012200,47,170,122,0,경상북도,안동시,태화동,
4717012300,47,170,123,0,경상북도,안동시,화성동,
4717012400,47,170,124,0,경상북도,안동시,목성동,
4717012500,47,170,125,0,경상북도,안동시,법상동,
4717012600,47,170,126,0,경상북도,안동시,금곡동,
4717012700,47,170,127,0,경상북도,안동시,평화동,
4717012800,47,170,128,0,경상북도,안동시,안기동,
4717012900,47,170,129,0,경상북도,안동시,운안동,
4717013000,47,170,130,0,경상북도,안동시,성곡동,
4717013100,47,170,131,0,경상북도,안동시,상아동,
4717013200,47,170,132,0,경상북도,안동시,안막동,
4717013300,47,170,133,0,경상북도,안동시,옥동,
4717013400,47,170,134,0,경상북도,안동시,이천동,
4717013500,47,170,135,0,경상북도,안동시,노하동,
4717013600,47,170,136,0,경상북도,안동시,송현동,
4717013700,47,170,137,0,경상북도,안동시,송천동,
4717013800,47,170,138,0,경상북도,안동시,석동동,
4717013900,47,170,139,0,경상북도,안동시,정상동,
4717014000,47,170,140,0,경상북도,안동시,정하동,
4717014100,47,170,141,0,경상북도,안동시,수상동,
4717014200,47,170,142,0,경상북도,안동시,수하동,
4717025000,47,170,250,0,경상북도,안동시,풍산읍,
4717025021,47,170,250,21,경상북도,안동시,풍산읍,안교리
4717025022,47,170,250,22,경상북도,안동시,풍산읍,상리리
4717025023,47,170,250,23,경상북도,안동시,풍산읍,하리리
4717025024,47,170,250,24,경상북도,안동시,풍산읍,마애리
4717025025,47,170,250,25,경상북도,안동시,풍산읍,수리
4717025026,47,170,250,26,경상북도,안동시,풍산읍,회곡리
4717025027,47,170,250,27,경상북도,안동시,풍산읍,계평리
4717025028,47,170,250,28,경상북도,안동시,풍산읍,막곡리
4717025029,47,170,250,29,경상북도,안동시,풍산읍,수곡리
4717025030,47,170,250,30,경상북도,안동시,풍산읍,노리
4717025031,47,170,250,31,경상북도,안동시,풍산읍,죽전리
4717025032,47,170,250,32,경상북도,안동시,풍산읍,만운리
4717025033,47,170,250,33,경상북도,안동시,풍산읍,서미리
4717025034,47,170,250,34,경상북도,안동시,풍산읍,신양리
4717025035,47,170,250,35,경상북도,안동시,풍산읍,현애리
4717025036,47,170,250,36,경상북도,안동시,풍산읍,오미리
4717025037,47,170,250,37,경상북도,안동시,풍산읍,괴정리
4717025038,47,170,250,38,경상북도,안동시,풍산읍,매곡리
4717025039,47,170,250,39,경상북도,안동시,풍산읍,소산리
4717031000,47,170,310,0,경상북도,안동시,와룡면,
4717032000,47,170,320,0,경상북도,안동시,북후면,
4717033000,47,170,330,0,경상북도,안동시,서후면,
4717034000,47,170,340,0,경상북도,안동시,풍천면,
4717035000,47,170,350,0,경상북도,안동시,일직면,
4717036000,47,170,360,0,경상북도,안동시,남후면,
4717037000,47,170,370,0,경상북도,안동시,남선면,
4717038000,47,170,380,0,경상북도,안동시,임하면,
4717039000,47,170,390,0,경상북도,안동시,길안면,
4717040000,47,170,400,0,경상북도,안동시,임동면,
4717041000,47,170,410,0,경상북도,안동시,예안면,
4717042000,47,170,420,0,경상북도,안동시,도산면,
4717043000,47,170,430,0,경상북도,안동시,녹전면,
4719000000,47,190,,,경상북도,구미시,,
4719010100,47,190,101,0,경상북도,구미시,원평동,
4719010200,47,190,102,0,경상북도,구미시,지산동,
4719010300,47,190,103,0,경상북도,구미시,도량동,
4719010400,47,190,104,0,경상북도,구미시,봉곡동,
4719010500,47,190,105,0,경상북도,구미시,부곡동,
4719010600,47,190,106,0,경상북도,구미시,선기동,
4719010700,47,190,107,0,경상북도,구미시,수점동,
4719010800,47,190,108,0,경상북도,구미시,남통동,
4719010900,47,190,109,0,경상북도,구미시,형곡동,
4719011000,47,190,110,0,경상북도,구미시,송정동,
4719011100,47,190,111,0,경상북도,구미시,신평동,
4719011200,47,190,112,0,경상북도,구미시,비산동,
4719011300,47,190,113,0,경상북도,구미시,공단동,
4719011400,47,190,114,0,경상북도,구미시,광평동,
4719011500,47,190,115,0,경상북도,구미시,사곡동,
4719011600,47,190,116,0,경상북도,구미시,상모동,
4719011700,47,190,117,0,경상북도,구미시,임은동,
4719011800,47,190,118,0,경상북도,구미시,오태동,
4719011900,47,190,119,0,경상북도,구미시,신동,
4719012000,47,190,120,0,경상북도,구미시,구평동,
4719012100,47,190,121,0,경상북도,구미시,황상동,
4719012200,47,190,122,0,경상북도,구미시,인의동,
4719012300,47,190,123,0,경상북도,구미시,진평동,
4719012400,47,190,124,0,경상북도,구미시,시미동,
4719012500,47,190,125,0,경상북도,구미시,임수동,
4719012600,47,190,126,0,경상북도,구미시,양호동,
4719012700,47,190,127,0,경상북도,구미시,거의동,
4719012800,47,190,128,0,경상북도,구미시,옥계동,
4719012900,47,190,129,0,경상북도,구미시,구포동,
4719013000,47,190,130,0,경상북도,구미시,금전동,
4719025000,47,190,250,0,경상북도,구미시,선산읍,
4719025021,47,190,250,21,경상북도,구미시,선산읍,완전리
4719025022,47,190,250,22,경상북도,구미시,선산읍,동부리
4719025023,47,190,250,23,경상북도,구미시,선산읍,노상리
4719025024,47,190,250,24,경상북도,구미시,선산읍,이문리
4719025025,47,190,250,25,경상북도,구미시,선산읍,죽장리
4719025026,47,190,250,26,경상북도,구미시,선산읍,내고리
4719025027,47,190,250,27,경상북도,구미시,선산읍,북산리
4719025028,47,190,250,28,경상북도,구미시,선산읍,습례리
4719025029,47,190,250,29,경상북도,구미시,선산읍,교리
4719025030,47,190,250,30,경상북도,구미시,선산읍,화조리
4719025031,47,190,250,31,경상북도,구미시,선산읍,원리
4719025032,47,190,250,32,경상북도,구미시,선산읍,독동리
4719025033,47,190,250,33,경상북도,구미시,선산읍,생곡리
4719025034,47,190,250,34,경상북도,구미시,선산읍,신기리
4719025035,47,190,250,35,경상북도,구미시,선산읍,봉곡리
4719025036,47,190,250,36,경상북도,구미시,선산읍,포상리
4719025037,47,190,250,37,경상북도,구미시,선산읍,소재리
4719025038,47,190,250,38,경상북도,구미시,선산읍,봉남리
4719025300,47,190,253,0,경상북도,구미시,고아읍,
4719025321,47,190,253,21,경상북도,구미시,고아읍,관심리
4719025322,47,190,253,22,경상북도,구미시,고아읍,이례리
4719025323,47,190,253,23,경상북도,구미시,고아읍,오로리
4719025324,47,190,253,24,경상북도,구미시,고아읍,대망리
4719025325,47,190,253,25,경상북도,구미시,고아읍,파산리
4719025326,47,190,253,26,경상북도,구미시,고아읍,신촌리
4719025327,47,190,253,27,경상북도,구미시,고아읍,황산리
4719025328,47,190,253,28,경상북도,구미시,고아읍,횡산리
4719025329,47,190,253,29,경상북도,구미시,고아읍,외예리
4719025330,47,190,253,30,경상북도,구미시,고아읍,내예리
4719025331,47,190,253,31,경상북도,구미시,고아읍,원호리
4719025332,47,190,253,32,경상북도,구미시,고아읍,문성리
4719025333,47,190,253,33,경상북도,구미시,고아읍,다식리
4719025334,47,190,253,34,경상북도,구미시,고아읍,괴평리
4719025335,47,190,253,35,경상북도,구미시,고아읍,송림리
4719025336,47,190,253,36,경상북도,구미시,고아읍,봉한리
4719025337,47,190,253,37,경상북도,구미시,고아읍,항곡리
4719025338,47,190,253,38,경상북도,구미시,고아읍,예강리
4719025600,47,190,256,0,경상북도,구미시,산동읍,
4719025621,47,190,256,21,경상북도,구미시,산동읍,동곡리
4719025622,47,190,256,22,경상북도,구미시,산동읍,도중리
4719025623,47,190,256,23,경상북도,구미시,산동읍,적림리
4719025624,47,190,256,24,경상북도,구미시,산동읍,성수리
4719025625,47,190,256,25,경상북도,구미시,산동읍,신당리
4719025626,47,190,256,26,경상북도,구미시,산동읍,봉산리
4719025627,47,190,256,27,경상북도,구미시,산동읍,임천리
4719025628,47,190,256,28,경상북도,구미시,산동읍,인덕리
4719025629,47,190,256,29,경상북도,구미시,산동읍,백현리
4719025630,47,190,256,30,경상북도,구미시,산동읍,송산리
4719031000,47,190,310,0,경상북도,구미시,무을면,
4719032000,47,190,320,0,경상북도,구미시,옥성면,
4719033000,47,190,330,0,경상북도,구미시,도개면,
4719034000,47,190,340,0,경상북도,구미시,해평면,
4719036000,47,190,360,0,경상북도,구미시,장천면,
4721000000,47,210,,,경상북도,영주시,,
4721010100,47,210,101,0,경상북도,영주시,영주동,
4721010200,47,210,102,0,경상북도,영주시,상망동,
4721010300,47,210,103,0,경상북도,영주시,하망동,
4721010400,47,210,104,0,경상북도,영주시,휴천동,
4721010500,47,210,105,0,경상북도,영주시,가흥동,
4721010600,47,210,106,0,경상북도,영주시,문정동,
4721010700,47,210,107,0,경상북도,영주시,고현동,
4721010800,47,210,108,0,경상북도,영주시,창진동,
4721010900,47,210,109,0,경상북도,영주시,상줄동,
4721011000,47,210,110,0,경상북도,영주시,조와동,
4721011100,47,210,111,0,경상북도,영주시,조암동,
4721011200,47,210,112,0,경상북도,영주시,적서동,
4721011300,47,210,113,0,경상북도,영주시,아지동,
4721025000,47,210,250,0,경상북도,영주시,풍기읍,
4721025021,47,210,250,21,경상북도,영주시,풍기읍,성내리
4721025022,47,210,250,22,경상북도,영주시,풍기읍,동부리
4721025023,47,210,250,23,경상북도,영주시,풍기읍,산법리
4721025024,47,210,250,24,경상북도,영주시,풍기읍,미곡리
4721025025,47,210,250,25,경상북도,영주시,풍기읍,삼가리
4721025026,47,210,250,26,경상북도,영주시,풍기읍,욱금리
4721025027,47,210,250,27,경상북도,영주시,풍기읍,금계리
4721025028,47,210,250,28,경상북도,영주시,풍기읍,교촌리
4721025029,47,210,250,29,경상북도,영주시,풍기읍,서부리
4721025030,47,210,250,30,경상북도,영주시,풍기읍,백리
4721025031,47,210,250,31,경상북도,영주시,풍기읍,백신리
4721025032,47,210,250,32,경상북도,영주시,풍기읍,창락리
4721025033,47,210,250,33,경상북도,영주시,풍기읍,수철리
4721025034,47,210,250,34,경상북도,영주시,풍기읍,전구리
4721031000,47,210,310,0,경상북도,영주시,이산면,
4721032000,47,210,320,0,경상북도,영주시,평은면,
4721033000,47,210,330,0,경상북도,영주시,문수면,
4721034000,47,210,340,0,경상북도,영주시,장수면,
4721035000,47,210,350,0,경상북도,영주시,안정면,
4721036000,47,210,360,0,경상북도,영주시,봉현면,
4721037000,47,210,370,0,경상북도,영주시,순흥면,
4721038000,47,210,380,0,경상북도,영주시,단산면,
4721039000,47,210,390,0,경상북도,영주시,부석면,
4723000000,47,230,,,경상북도,영천시,,
4723010100,47,230,101,0,경상북도,영천시,조교동,
4723010200,47,230,102,0,경상북도,영천시,망정동,
4723010300,47,230,103,0,경상북도,영천시,야사동,
4723010400,47,230,104,0,경상북도,영천시,문내동,
4723010500,47,230,105,0,경상북도,영천시,문외동,
4723010600,47,230,106,0,경상북도,영천시,창구동,
4723010700,47,230,107,0,경상북도,영천시,교촌동,
4723010800,47,230,108,0,경상북도,영천시,과전동,
4723010900,47,230,109,0,경상북도,영천시,성내동,
4723011000,47,230,110,0,경상북도,영천시,화룡동,
4723011100,47,230,111,0,경상북도,영천시,도동,
4723011200,47,230,112,0,경상북도,영천시,금노동,
4723011300,47,230,113,0,경상북도,영천시,완산동,
4723011400,47,230,114,0,경상북도,영천시,범어동,
4723011500,47,230,115,0,경상북도,영천시,작산동,
4723011600,47,230,116,0,경상북도,영천시,봉동,
4723011700,47,230,117,0,경상북도,영천시,본촌동,
4723011800,47,230,118,0,경상북도,영천시,채신동,
4723011900,47,230,119,0,경상북도,영천시,괴연동,
4723012000,47,230,120,0,경상북도,영천시,대전동,
4723012100,47,230,121,0,경상북도,영천시,녹전동,
4723012200,47,230,122,0,경상북도,영천시,도림동,
4723012300,47,230,123,0,경상북도,영천시,오미동,
4723012400,47,230,124,0,경상북도,영천시,오수동,
4723012500,47,230,125,0,경상북도,영천시,쌍계동,
4723012600,47,230,126,0,경상북도,영천시,도남동,
4723012700,47,230,127,0,경상북도,영천시,매산동,
4723012800,47,230,128,0,경상북도,영천시,언하동,
4723012900,47,230,129,0,경상북도,영천시,신기동,
4723013000,47,230,130,0,경상북도,영천시,서산동,
4723025000,47,230,250,0,경상북도,영천시,금호읍,
4723025021,47,230,250,21,경상북도,영천시,금호읍,교대리
4723025022,47,230,250,22,경상북도,영천시,금호읍,덕성리
4723025023,47,230,250,23,경상북도,영천시,금호읍,성천리
4723025024,47,230,250,24,경상북도,영천시,금호읍,대미리
4723025025,47,230,250,25,경상북도,영천시,금호읍,석섬리
4723025026,47,230,250,26,경상북도,영천시,금호읍,원제리
4723025027,47,230,250,27,경상북도,영천시,금호읍,냉천리
4723025028,47,230,250,28,경상북도,영천시,금호읍,신월리
4723025029,47,230,250,29,경상북도,영천시,금호읍,봉죽리
4723025030,47,230,250,30,경상북도,영천시,금호읍,관정리
4723025031,47,230,250,31,경상북도,영천시,금호읍,구암리
4723025032,47,230,250,32,경상북도,영천시,금호읍,약남리
4723025033,47,230,250,33,경상북도,영천시,금호읍,대곡리
4723025034,47,230,250,34,경상북도,영천시,금호읍,호남리
4723025035,47,230,250,35,경상북도,영천시,금호읍,어은리
4723025036,47,230,250,36,경상북도,영천시,금호읍,오계리
4723025037,47,230,250,37,경상북도,영천시,금호읍,원기리
4723025038,47,230,250,38,경상북도,영천시,금호읍,신대리
4723025039,47,230,250,39,경상북도,영천시,금호읍,남성리
4723025040,47,230,250,40,경상북도,영천시,금호읍,삼호리
4723025041,47,230,250,41,경상북도,영천시,금호읍,황정리
4723031000,47,230,310,0,경상북도,영천시,청통면,
4723032000,47,230,320,0,경상북도,영천시,신녕면,
4723033000,47,230,330,0,경상북도,영천시,화산면,
4723034000,47,230,340,0,경상북도,영천시,화북면,
4723035000,47,230,350,0,경상북도,영천시,화남면,
4723036000,47,230,360,0,경상북도,영천시,자양면,
4723037000,47,230,370,0,경상북도,영천시,임고면,
4723038000,47,230,380,0,경상북도,영천시,고경면,
4723039000,47,230,390,0,경상북도,영천시,북안면,
4723040000,47,230,400,0,경상북도,영천시,대창면,
4725000000,47,250,,,경상북도,상주시,,
4725010100,47,250,101,0,경상북도,상주시,성하동,
4725010200,47,250,102,0,경상북도,상주시,성동동,
4725010300,47,250,103,0,경상북도,상주시,인봉동,
4725010400,47,250,104,0,경상북도,상주시,복룡동,
4725010500,47,250,105,0,경상북도,상주시,냉림동,
4725010600,47,250,106,0,경상북도,상주시,서성동,
4725010700,47,250,107,0,경상북도,상주시,남성동,
4725010800,47,250,108,0,경상북도,상주시,서문동,
4725010900,47,250,109,0,경상북도,상주시,무양동,
4725011000,47,250,110,0,경상북도,상주시,낙양동,
4725011100,47,250,111,0,경상북도,상주시,개운동,
4725011200,47,250,112,0,경상북도,상주시,신봉동,
4725011300,47,250,113,0,경상북도,상주시,가장동,
4725011400,47,250,114,0,경상북도,상주시,양촌동,
4725011500,47,250,115,0,경상북도,상주시,지천동,
4725011600,47,250,116,0,경상북도,상주시,오대동,
4725011700,47,250,117,0,경상북도,상주시,흥각동,
4725011800,47,250,118,0,경상북도,상주시,거동동,
4725011900,47,250,119,0,경상북도,상주시,인평동,
4725012000,47,250,120,0,경상북도,상주시,서곡동,
4725012100,47,250,121,0,경상북도,상주시,화개동,
4725012200,47,250,122,0,경상북도,상주시,외답동,
4725012300,47,250,123,0,경상북도,상주시,헌신동,
4725012400,47,250,124,0,경상북도,상주시,병성동,
4725012500,47,250,125,0,경상북도,상주시,도남동,
4725012600,47,250,126,0,경상북도,상주시,낙상동,
4725012700,47,250,127,0,경상북도,상주시,중덕동,
4725012800,47,250,128,0,경상북도,상주시,초산동,
4725012900,47,250,129,0,경상북도,상주시,화산동,
4725013000,47,250,130,0,경상북도,상주시,계산동,
4725013100,47,250,131,0,경상북도,상주시,부원동,
4725013200,47,250,132,0,경상북도,상주시,죽전동,
4725013300,47,250,133,0,경상북도,상주시,만산동,
4725013400,47,250,134,0,경상북도,상주시,연원동,
4725013500,47,250,135,0,경상북도,상주시,남장동,
4725013600,47,250,136,0,경상북도,상주시,남적동,
4725025000,47,250,250,0,경상북도,상주시,함창읍,
4725025021,47,250,250,21,경상북도,상주시,함창읍,구향리
4725025022,47,250,250,22,경상북도,상주시,함창읍,오동리
4725025023,47,250,250,23,경상북도,상주시,함창읍,오사리
4725025024,47,250,250,24,경상북도,상주시,함창읍,증촌리
4725025025,47,250,250,25,경상북도,상주시,함창읍,교촌리
4725025026,47,250,250,26,경상북도,상주시,함창읍,나한리
4725025027,47,250,250,27,경상북도,상주시,함창읍,대조리
4725025028,47,250,250,28,경상북도,상주시,함창읍,윤직리
4725025029,47,250,250,29,경상북도,상주시,함창읍,덕통리
4725025030,47,250,250,30,경상북도,상주시,함창읍,척동리
4725025031,47,250,250,31,경상북도,상주시,함창읍,태봉리
4725025032,47,250,250,32,경상북도,상주시,함창읍,신흥리
4725025033,47,250,250,33,경상북도,상주시,함창읍,신덕리
4725025034,47,250,250,34,경상북도,상주시,함창읍,금곡리
4725025035,47,250,250,35,경상북도,상주시,함창읍,하갈리
4725031000,47,250,310,0,경상북도,상주시,중동면,
4725032500,47,250,325,0,경상북도,상주시,사벌국면,
4725033000,47,250,330,0,경상북도,상주시,낙동면,
4725034000,47,250,340,0,경상북도,상주시,청리면,
4725035000,47,250,350,0,경상북도,상주시,공성면,
4725036000,47,250,360,0,경상북도,상주시,외남면,
4725037000,47,250,370,0,경상북도,상주시,내서면,
4725038000,47,250,380,0,경상북도,상주시,모동면,
4725039000,47,250,390,0,경상북도,상주시,모서면,
4725040000,47,250,400,0,경상북도,상주시,화동면,
4725041000,47,250,410,0,경상북도,상주시,화서면,
4725042000,47,250,420,0,경상북도,상주시,화북면,
4725043000,47,250,430,0,경상북도,상주시,외서면,
4725044000,47,250,440,0,경상북도,상주시,은척면,
4725045000,47,250,450,0,경상북도,상주시,공검면,
4725046000,47,250,460,0,경상북도,상주시,이안면,
4725047000,47,250,470,0,경상북도,상주시,화남면,
4728000000,47,280,,,경상북도,문경시,,
4728010100,47,280,101,0,경상북도,문경시,점촌동,
4728010200,47,280,102,0,경상북도,문경시,영신동,
